fdc_id,energy_kcal,energy_kj,protein_g,total_fat_g,carbohydrate_g,water_g,ash_g,alcohol_g,fiber_total_g,sugars_total_g,starch_g,sucrose_g,glucose_g,fructose_g,lactose_g,maltose_g,galactose_g,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,sodium_mg,zinc_mg,copper_mg,fluoride_ug,manganese_mg,selenium_ug,vitamin_a_rae_ug,vitamin_a_iu,retinol_ug,beta_carotene_ug,alpha_carotene_ug,vitamin_e_mg,vitamin_d_ug,vitamin_d_iu,vitamin_d2_ug,vitamin_d3_ug,vitamin_k_phylloquinone_ug,vitamin_k_menaquinone4_ug,vitamin_k_dihydrophylloquinone_ug,vitamin_c_mg,thiamin_mg,riboflavin_mg,niacin_mg,pantothenic_acid_mg,vitamin_b6_mg,folate_total_ug,folic_acid_ug,folate_food_ug,folate_dfe_ug,vitamin_b12_ug,choline_total_mg,betaine_mg,cryptoxanthin_beta_ug,lycopene_ug,lutein_zeaxanthin_ug,tocopherol_beta_mg,tocopherol_gamma_mg,tocopherol_delta_mg,tocotrienol_alpha_mg,tocotrienol_beta_mg,tocotrienol_gamma_mg,tocotrienol_delta_mg,cholesterol_mg,fatty_acids_saturated_g,fatty_acids_monounsaturated_g,fatty_acids_polyunsaturated_g,fatty_acids_trans_g,ala_18_3n3_g,epa_20_5n3_g,dha_22_6n3_g,dpa_22_5n3_g,linoleic_18_2_g,arachidonic_20_4_g,linolenic_18_3_g,sfa_4_0_g,sfa_6_0_g,sfa_8_0_g,sfa_10_0_g,sfa_12_0_g,sfa_14_0_g,sfa_16_0_g,sfa_18_0_g,sfa_20_0_g,sfa_22_0_g,sfa_15_0_g,sfa_17_0_g,sfa_24_0_g,mufa_18_1_g,mufa_16_1_g,mufa_20_1_g,mufa_14_1_g,mufa_22_1_g,pufa_18_4_g,pufa_18_3n6_g,trans_monoenoic_g,tfa_18_1t_g,tryptophan_g,threonine_g,isoleucine_g,leucine_g,lysine_g,methionine_g,cystine_g,phenylalanine_g,tyrosine_g,valine_g,arginine_g,histidine_g,alanine_g,aspartic_acid_g,glutamic_acid_g,glycine_g,proline_g,serine_g,hydroxyproline_g,phytosterols_mg,caffeine_mg,theobromine_mg,description,food_category_id,gram_weight
174366,222.0,929.0,15.7,17.17,0.0,66.6,0.92,,0.0,,,,,,,,,9.0,2.65,21.0,184.0,257.0,78.0,2.32,0.212,,0.049,15.0,0.0,0.0,0.0,,,,,,,,,,,6.0,0.15,0.38,4.65,0.97,0.18,4.0,0.0,4.0,4.0,7.2,,,,,,,,,,,,,156.0,6.63,8.46,1.06,,,0.0,0.0,0.0,0.48,0.06,0.51,,,,,0.03,0.48,3.29,2.52,,,,,,7.82,0.43,0.0,,0.19,,,,,0.159,0.71,0.613,1.117,1.112,0.333,0.171,0.586,0.465,0.752,1.034,0.347,0.9,1.403,2.026,1.022,0.826,0.618,,,,,"Lamb, variety meats and by-products, tongue, raw",17,28.35
174367,275.0,1151.0,21.57,20.28,0.0,57.86,0.73,,0.0,,,,,,,,,10.0,2.63,16.0,134.0,158.0,67.0,2.99,0.21,,0.033,28.0,0.0,0.0,0.0,,,,,,,,,,,7.0,0.08,0.42,3.69,0.34,0.17,3.0,0.0,3.0,3.0,6.3,,,,,,,,,,,,,189.0,7.83,10.0,1.25,,,0.0,0.0,0.0,0.57,0.08,0.61,,,,,0.04,0.57,3.89,2.98,,,,,,9.24,0.51,0.0,,0.23,,,,,0.218,0.975,0.843,1.535,1.527,0.457,0.236,0.805,0.639,1.033,1.421,0.477,1.237,1.928,2.783,1.404,1.135,0.849,,,,,"Lamb, variety meats and by-products, tongue, cooked, braised",17,85.0
174368,131.0,548.0,17.18,5.48,1.91,74.53,0.89,,0.0,,,,,,,,,7.0,2.72,17.0,159.0,271.0,82.0,2.63,0.2,,0.023,7.0,0.0,1.0,0.0,,,,,,,,,,,5.0,0.17,0.41,2.22,1.2,0.19,5.0,0.0,5.0,5.0,6.1,,,,,,,,,,,,,62.0,2.35,2.51,0.31,,,,,,0.2,,,,,,,,,,,,,,,,2.23,,,,,,,,,0.185,0.691,0.736,1.238,1.263,0.354,0.171,0.677,0.515,0.788,1.005,0.392,0.96,1.462,2.333,1.008,0.812,0.639,,,,,"Veal, variety meats and by-products, tongue, raw",17,28.35
174369,202.0,845.0,25.85,10.1,0.0,64.08,0.91,,0.0,,,,,,,,,9.0,2.09,18.0,166.0,162.0,64.0,4.51,0.21,,0.047,11.0,0.0,0.0,0.0,,,,,,,,,,,6.0,0.07,0.35,1.47,0.74,0.15,9.0,0.0,9.0,9.0,5.3,,,,,,,,,,,,,238.0,4.35,4.61,0.38,,,,,,0.28,,,,,,,,,,,,,,,,4.3,,,,,,,,,0.279,1.04,1.108,1.863,1.901,0.533,0.257,1.018,0.774,1.186,1.512,0.589,1.444,2.2,3.51,1.516,1.221,0.961,,,,,"Veal, variety meats and by-products, tongue, cooked, braised",17,85.0
174370,282.0,1180.0,16.56,23.41,0.0,59.47,0.87,0.0,0.0,0.0,,,,,,,,16.0,1.55,21.0,157.0,222.0,59.0,3.41,0.101,,0.019,18.8,0.0,0.0,0.0,0.0,0.0,0.2,0.1,2.0,,0.1,3.6,,0.0,0.0,0.11,0.21,5.96,0.65,0.13,18.0,0.0,18.0,18.0,2.31,69.3,10.2,0.0,0.0,0.0,,,,,,,,73.0,10.19,9.6,1.85,,,0.0,0.0,0.0,1.36,0.08,0.42,0.0,0.0,0.0,0.06,0.1,0.93,5.13,3.22,,,,,,8.62,0.68,0.0,,0.0,0.0,,,,0.193,0.709,0.799,1.288,1.462,0.425,0.198,0.674,0.556,0.893,0.984,0.524,0.996,1.457,2.402,0.809,0.694,0.615,,,0.0,0.0,"Lamb, ground, raw",17,28.35
174371,243.0,1017.0,28.37,13.46,0.0,56.8,0.91,,0.0,,,,,,,,,20.0,2.14,22.0,166.0,257.0,72.0,7.69,0.123,,0.025,30.6,0.0,0.0,0.0,,,,,,,,,,,0.0,0.05,0.19,5.46,0.63,0.1,17.0,0.0,17.0,17.0,2.28,,,,,,,,,,,,,106.0,5.63,5.68,0.97,,,,,,0.73,0.05,0.19,,,,0.03,0.06,0.52,2.87,1.82,,,,,,5.16,0.39,0.0,,,,,,,0.332,1.214,1.369,2.207,2.505,0.728,0.339,1.155,0.954,1.531,1.686,0.899,1.706,2.497,4.117,1.386,1.19,1.055,,,,,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,148.0
174372,209.0,874.0,18.47,14.42,0.0,66.38,0.97,,0.0,,,,,,,,,8.0,1.7,24.0,175.0,258.0,57.0,3.43,0.116,,0.021,21.3,0.0,0.0,0.0,,,,,,,,,,,0.0,0.13,0.24,6.25,0.7,0.15,20.0,0.0,20.0,20.0,2.54,,,,,,,,,,,,,68.0,6.21,5.91,1.15,,,,,,0.85,0.05,0.25,,,,0.04,0.06,0.56,3.14,1.96,,,,,,5.31,0.42,0.0,,,,,,,0.216,0.791,0.891,1.437,1.631,0.474,0.22,0.752,0.621,0.997,1.097,0.585,1.111,1.626,2.68,0.902,0.775,0.687,,,,,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,28.35
174373,242.0,1013.0,26.2,14.42,0.0,58.99,1.04,,0.0,,,,,,,,,10.0,2.02,24.0,194.0,319.0,67.0,4.53,0.116,,0.025,27.8,0.0,0.0,0.0,,,,,,,,,,,0.0,0.11,0.28,6.53,0.69,0.15,20.0,0.0,20.0,20.0,2.6,,,,,,,,,,,,,92.0,5.92,6.12,1.02,,,,,,0.78,0.06,0.19,,,,0.04,0.06,0.55,3.03,1.92,,,,,,5.57,0.42,0.0,,,,,,,0.306,1.121,1.264,2.038,2.314,0.672,0.313,1.067,0.88,1.414,1.556,0.83,1.576,2.306,3.802,1.28,1.099,0.974,,,,,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,85.0
174374,185.0,774.0,18.99,11.5,0.0,68.73,1.0,,0.0,,,,,,,,,7.0,1.73,25.0,182.0,267.0,58.0,3.58,0.117,,0.022,21.9,0.0,0.0,0.0,,,,,,,,,,,0.0,0.13,0.24,6.21,0.69,0.16,21.0,0.0,21.0,21.0,2.54,,,,,,,,,,,,,67.0,4.88,4.7,0.93,,,,,,0.68,0.05,0.2,,,,0.03,0.05,0.43,2.48,1.55,,,,,,4.23,0.34,0.0,,,,,,,0.222,0.813,0.916,1.477,1.677,0.487,0.227,0.773,0.638,1.025,1.128,0.602,1.142,1.672,2.756,0.928,0.797,0.706,,,,,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,28.35
174375,297.0,1243.0,26.06,20.61,0.0,53.31,1.12,,0.0,,,,,,,,,20.0,1.84,25.0,201.0,336.0,78.0,3.6,0.133,,0.023,28.2,0.0,0.0,0.0,,,,,,,,,,,0.0,0.11,0.26,7.06,0.64,0.13,19.0,0.0,19.0,19.0,2.48,,,,,,,,,,,,,99.0,8.65,8.69,1.48,,,,,,1.12,0.07,0.29,,,,0.05,0.09,0.8,4.4,2.79,,,,,,7.89,0.6,0.0,,,,,,,0.305,1.116,1.258,2.027,2.302,0.669,0.311,1.061,0.876,1.406,1.548,0.826,1.568,2.294,3.782,1.273,1.093,0.969,,,,,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",17,85.0
174376,290.0,1213.0,23.27,21.12,0.0,54.33,1.2,,0.0,,,,,,,,,18.0,2.17,24.0,185.0,250.0,64.0,3.52,0.122,,0.021,25.2,0.0,0.0,0.0,,,,,,,,,,,0.0,0.1,0.24,7.05,0.66,0.13,20.0,0.0,20.0,20.0,2.2,,,,,,,,,,,,,93.0,9.08,8.65,1.69,,,,,,1.24,0.08,0.37,,,,0.05,0.09,0.82,4.59,2.87,,,,,,7.77,0.62,0.0,,,,,,,0.272,0.996,1.123,1.81,2.055,0.597,0.278,0.947,0.782,1.256,1.383,0.737,1.4,2.048,3.377,1.137,0.976,0.865,,,,,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,85.0
174377,342.0,1431.0,15.32,30.71,0.0,53.68,0.78,,0.0,,,,,,,,,14.0,1.43,19.0,143.0,201.0,58.0,2.87,0.092,,0.017,17.7,0.0,0.0,0.0,,,,,,,,,,,0.0,0.1,0.19,6.06,0.62,0.12,15.0,0.0,15.0,15.0,2.14,,,,,,,,,,,,,74.0,13.43,12.6,2.42,,,,,,1.77,0.1,0.55,,,,0.08,0.13,1.23,6.75,4.23,,,,,,11.32,0.89,0.0,,,,,,,0.179,0.656,0.739,1.191,1.353,0.393,0.183,0.624,0.515,0.826,0.91,0.485,0.921,1.348,2.223,0.748,0.642,0.569,,,,,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,28.35
174378,340.0,1423.0,23.06,26.82,0.0,49.03,1.19,,0.0,,,,,,,,,18.0,1.93,24.0,184.0,277.0,77.0,4.21,0.124,,0.021,24.7,0.0,0.0,0.0,,,,,,,,,,,0.0,0.09,0.23,6.92,0.61,0.11,15.0,0.0,15.0,15.0,2.56,,,,,,,,,,,,,98.0,11.36,10.97,2.17,,,,,,1.6,0.12,0.46,,,,0.07,0.11,1.01,5.78,3.61,,,,,,9.86,0.78,0.0,,,,,,,0.27,0.987,1.113,1.794,2.037,0.592,0.275,0.939,0.775,1.244,1.37,0.731,1.387,2.03,3.347,1.126,0.967,0.857,,,,,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",17,85.0
174379,269.0,1125.0,22.7,19.08,0.0,56.98,1.22,,0.0,,,,,,,,,20.0,1.97,23.0,185.0,251.0,66.0,5.44,0.108,,0.022,26.4,0.0,0.0,0.0,,,,,,,,,,,0.0,0.09,0.24,6.04,0.7,0.13,21.0,0.0,21.0,21.0,2.65,,,,,,,,,,,,,91.0,7.98,7.79,1.56,,,,,,1.15,0.09,0.32,,,,0.05,0.08,0.7,4.08,2.54,,,,,,7.01,0.56,0.0,,,,,,,0.265,0.971,1.095,1.765,2.004,0.582,0.271,0.924,0.763,1.225,1.348,0.719,1.365,1.998,3.294,1.109,0.952,0.844,,,,,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",17,85.0
174380,244.0,1021.0,17.19,18.94,0.0,63.3,0.92,,0.0,,,,,,,,,14.0,1.58,22.0,162.0,244.0,61.0,3.52,0.104,,0.02,19.8,0.0,0.0,0.0,,,,,,,,,,,0.0,0.11,0.22,6.08,0.69,0.13,19.0,0.0,19.0,19.0,2.47,,,,,,,,,,,,,70.0,8.24,7.77,1.5,,,,,,1.1,0.06,0.34,,,,0.05,0.08,0.75,4.15,2.6,,,,,,6.98,0.55,0.0,,,,,,,0.201,0.736,0.829,1.337,1.518,0.441,0.205,0.7,0.578,0.928,1.021,0.545,1.034,1.513,2.494,0.84,0.721,0.639,,,,,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17,28.35
174381,337.0,1410.0,31.1,22.65,0.0,44.92,1.12,,0.0,,,,,,,,,25.0,2.43,26.0,210.0,311.0,72.0,6.24,0.141,,0.023,37.9,0.0,0.0,0.0,,,,,,,,,,,0.0,0.07,0.25,6.61,0.61,0.11,19.0,0.0,19.0,19.0,2.59,,,,,,,,,,,,,120.0,9.21,9.63,1.6,,,,,,1.23,0.09,0.28,,,,0.06,0.09,0.85,4.73,3.0,,,,,,8.78,0.66,0.0,,,,,,,0.363,1.331,1.5,2.419,2.746,0.798,0.371,1.266,1.045,1.678,1.847,0.985,1.87,2.737,4.512,1.519,1.304,1.156,,,,,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",17,85.0
174382,269.0,1125.0,24.91,18.05,0.0,55.77,1.33,,0.0,,,,,,,,,18.0,2.12,27.0,200.0,314.0,78.0,5.01,0.135,,0.024,28.1,0.0,0.0,0.0,,,,,,,,,,,0.0,0.1,0.27,6.99,0.68,0.12,19.0,0.0,19.0,19.0,2.88,,,,,,,,,,,,,96.0,7.66,7.38,1.46,,,,,,1.07,0.08,0.31,,,,0.04,0.07,0.68,3.89,2.43,,,,,,6.64,0.53,0.0,,,,,,,0.291,1.066,1.202,1.937,2.2,0.639,0.297,1.014,0.837,1.344,1.48,0.789,1.498,2.192,3.615,1.217,1.045,0.926,,,,,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",17,85.0
174383,267.0,1117.0,22.93,18.75,0.0,57.07,1.23,,0.0,,,,,,,,,17.0,2.05,23.0,185.0,262.0,65.0,4.58,0.114,,0.022,25.8,0.0,0.0,0.0,,,,,,,,,,,0.0,0.09,0.25,6.62,0.71,0.13,21.0,0.0,21.0,21.0,2.56,,,,,,,,,,,,,91.0,8.04,7.68,1.5,,,,,,1.1,0.07,0.33,,,,0.05,0.08,0.72,4.07,2.55,,,,,,6.9,0.55,0.0,,,,,,,0.268,0.982,1.106,1.784,2.025,0.589,0.274,0.934,0.771,1.237,1.362,0.726,1.379,2.019,3.328,1.12,0.962,0.853,,,,,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, roasted",17,85.0
174384,232.0,971.0,17.95,17.2,0.0,64.03,0.98,,0.0,,,,,,,,,11.0,1.54,16.0,179.0,147.0,41.0,2.58,0.089,,0.02,1.4,0.0,0.0,0.0,,,,,,,,,,,0.0,0.13,0.35,6.57,0.52,0.12,1.0,0.0,1.0,1.0,2.5,,,,,,,,,,,,,77.0,8.64,6.6,0.75,,,,,,0.42,0.02,0.31,,,,0.05,0.07,0.7,3.77,3.4,,,,,,6.17,0.29,0.03,,,,,,,0.21,0.768,0.866,1.396,1.585,0.461,0.214,0.731,0.603,0.968,1.066,0.569,1.079,1.58,2.604,0.877,0.753,0.667,,,,,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, raw",17,28.35
174385,270.0,1130.0,25.26,17.98,0.0,54.8,1.4,,0.0,,,,,,,,,15.0,2.08,19.0,211.0,161.0,46.0,3.61,0.102,,0.023,2.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.11,0.41,7.31,0.53,0.11,1.0,0.0,1.0,1.0,2.71,,,,,,,,,,,,,106.0,8.76,6.96,0.88,,,,,,0.53,0.03,0.32,,,,0.05,0.07,0.69,3.92,3.35,,,,,,6.49,0.34,0.02,,,,,,,0.295,1.081,1.218,1.964,2.23,0.648,0.301,1.028,0.849,1.363,1.5,0.8,1.519,2.223,3.665,1.233,1.059,0.939,,,,,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",17,85.0
174386,223.0,933.0,18.04,16.15,0.0,66.02,1.06,,0.0,,,,,,,,,10.0,1.49,15.0,170.0,131.0,45.0,3.37,0.095,,0.02,3.5,0.0,0.0,0.0,,,,,,,,,,,0.0,0.13,0.36,6.3,0.51,0.11,1.0,0.0,1.0,1.0,2.53,,,,,,,,,,,,,71.0,8.18,6.19,0.7,,,,,,0.39,0.01,0.29,,,,0.05,0.06,0.67,3.55,3.22,,,,,,5.79,0.28,0.03,,,,,,,0.211,0.772,0.87,1.403,1.593,0.463,0.215,0.734,0.606,0.974,1.072,0.572,1.085,1.588,2.618,0.881,0.757,0.671,,,,,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",17,28.35
174387,258.0,1079.0,26.97,15.83,0.0,56.76,1.61,,0.0,,,,,,,,,14.0,2.07,15.0,175.0,118.0,47.0,4.8,0.102,,0.024,5.3,0.0,0.0,0.0,,,,,,,,,,,0.0,0.07,0.33,6.07,0.41,0.08,1.0,0.0,1.0,1.0,2.44,,,,,,,,,,,,,102.0,7.82,6.1,0.73,,,,,,0.43,0.02,0.28,,,,0.05,0.06,0.62,3.46,3.04,,,,,,5.7,0.28,0.02,,,,,,,0.315,1.154,1.301,2.098,2.382,0.692,0.322,1.098,0.906,1.455,1.602,0.854,1.622,2.374,3.914,1.317,1.131,1.003,,,,,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,85.0
174388,311.0,1301.0,15.87,27.0,0.0,56.61,0.85,,0.0,,,,,,,,,15.0,1.43,13.0,153.0,120.0,42.0,2.19,0.067,,0.017,1.3,0.0,0.0,0.0,,,,,,,,,,,0.0,0.12,0.26,6.29,0.5,0.09,1.0,0.0,1.0,1.0,2.22,,,,,,,,,,,,,80.0,13.7,10.35,1.16,,,,,,0.65,0.02,0.49,,,,0.08,0.11,1.13,5.95,5.4,,,,,,9.68,0.46,0.04,,,,,,,0.186,0.679,0.766,1.235,1.402,0.407,0.189,0.646,0.533,0.857,0.943,0.503,0.955,1.397,2.304,0.775,0.666,0.59,,,,,"Lamb, new zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, raw",17,28.35
174389,317.0,1326.0,19.86,25.74,0.0,52.47,1.11,,0.0,,,,,,,,,18.0,1.74,15.0,173.0,128.0,44.0,2.73,0.072,,0.018,1.8,0.0,0.0,0.0,,,,,,,,,,,0.0,0.1,0.28,6.72,0.5,0.08,1.0,0.0,1.0,1.0,2.32,,,,,,,,,,,,,99.0,12.82,9.93,1.19,,,,,,0.7,0.03,0.47,,,,0.07,0.1,1.05,5.65,4.97,,,,,,9.26,0.47,0.04,,,,,,,0.232,0.85,0.958,1.545,1.754,0.51,0.237,0.808,0.667,1.072,1.18,0.629,1.194,1.748,2.882,0.97,0.833,0.738,,,,,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",17,85.0
174390,251.0,1050.0,17.19,19.74,0.0,62.0,0.94,,0.0,,,,,,,,,17.0,1.36,15.0,168.0,137.0,42.0,2.91,0.083,,0.019,2.7,0.0,0.0,0.0,,,,,,,,,,,0.0,0.12,0.31,5.46,0.55,0.08,1.0,0.0,1.0,1.0,3.14,,,,,,,,,,,,,74.0,9.9,7.57,0.86,,,,,,0.49,0.02,0.36,,,,0.06,0.08,0.8,4.32,3.9,,,,,,7.08,0.34,0.03,,,,,,,0.201,0.736,0.829,1.337,1.518,0.441,0.205,0.7,0.578,0.927,1.021,0.544,1.034,1.513,2.494,0.839,0.721,0.639,,,,,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",17,28.35
174391,342.0,1431.0,29.43,24.03,0.0,43.73,1.63,,0.0,,,,,,,,,27.0,2.16,18.0,200.0,151.0,52.0,4.76,0.106,,0.026,4.4,0.0,0.0,0.0,,,,,,,,,,,0.0,0.08,0.33,6.26,0.52,0.07,1.0,0.0,1.0,1.0,3.47,,,,,,,,,,,,,123.0,11.5,9.37,1.25,,,,,,0.78,0.04,0.43,,,,0.07,0.09,0.91,5.24,4.32,,,,,,8.7,0.48,0.02,,,,,,,0.344,1.26,1.42,2.289,2.599,0.755,0.351,1.198,0.989,1.588,1.748,0.932,1.77,2.59,4.271,1.437,1.234,1.094,,,,,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked, braised",17,85.0
174392,208.0,870.0,17.47,14.75,0.0,67.67,0.9,,,,,,,,,,,7.0,0.53,18.0,172.0,286.0,71.0,2.33,0.094,,0.01,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,5.896,7.164,0.952,,,,,,0.824,0.057,0.052,,,,,0.094,0.871,3.405,1.446,,,,,,6.213,0.65,0.061,,,,,,,0.176,0.763,0.861,1.389,1.439,0.408,0.198,0.704,0.556,0.964,1.029,0.634,1.04,1.507,2.764,0.897,0.729,0.654,,,,,"Veal, breast, whole, boneless, separable lean and fat, raw",17,28.35
174393,266.0,1113.0,26.97,16.77,0.0,55.95,0.89,,,,,,,,,,,9.0,0.77,20.0,191.0,272.0,65.0,3.64,0.071,,0.008,11.0,,,,,,,,,,,,,,,0.054,0.296,7.981,1.03,0.261,13.0,0.0,13.0,13.0,1.33,,,,,,,,,,,,,113.0,6.55,8.012,1.12,,,,,,0.945,0.082,0.055,,,,,0.111,0.974,3.79,1.58,,,,,,6.926,0.742,0.067,,,,,,,0.272,1.178,1.329,2.145,2.222,0.63,0.306,1.087,0.858,1.489,1.588,0.979,1.606,2.326,4.268,1.385,1.126,1.01,,,,,"Veal, breast, whole, boneless, separable lean and fat, cooked, braised",17,85.0
174394,282.0,1180.0,25.93,18.95,0.0,54.77,0.86,,,,,,,,,,,8.0,0.75,19.0,186.0,266.0,64.0,3.47,0.069,,0.008,10.6,,,,,,,,,,,,,,,0.053,0.296,7.895,1.031,0.261,13.0,0.0,13.0,13.0,1.33,,,,,,,,,,,,,112.0,7.434,9.107,1.224,,,,,,1.046,0.077,0.061,,,,,0.125,1.113,4.309,1.78,,,,,,7.872,0.843,0.076,,,,,,,0.262,1.132,1.277,2.062,2.136,0.606,0.294,1.045,0.825,1.431,1.526,0.941,1.543,2.236,4.103,1.331,1.083,0.971,,,,,"Veal, breast, plate half, boneless, separable lean and fat, cooked, braised",17,85.0
174395,248.0,1038.0,28.23,14.16,0.0,57.36,0.92,,,,,,,,,,,9.0,0.79,21.0,197.0,278.0,66.0,3.85,0.073,,0.008,11.5,,,,,,,,,,,,,,,0.056,0.309,8.352,1.071,0.272,14.0,0.0,14.0,14.0,1.39,,,,,,,,,,,,,114.0,5.489,6.698,0.996,,,,,,0.825,0.088,0.047,,,,,0.094,0.806,3.169,1.34,,,,,,5.791,0.621,0.056,,,,,,,0.285,1.233,1.391,2.245,2.326,0.659,0.32,1.138,0.898,1.559,1.662,1.025,1.68,2.435,4.467,1.45,1.179,1.057,,,,,"Veal, breast, point half, boneless, separable lean and fat, cooked, braised",17,85.0
174396,218.0,912.0,30.32,9.8,0.0,59.72,0.97,,,,,,,,,,,9.0,0.83,22.0,208.0,289.0,68.0,4.19,0.076,,0.008,12.5,,,,,,,,,,,,,,,0.06,0.33,8.97,1.14,0.29,15.0,0.0,15.0,15.0,1.48,,,,,,,,,,,,,116.0,3.72,4.508,0.788,,,,,,0.624,0.098,0.033,,,,,0.065,0.527,2.132,0.941,,,,,,3.899,0.419,0.038,,,,,,,0.306,1.324,1.494,2.411,2.498,0.708,0.344,1.222,0.965,1.674,1.785,1.101,1.805,2.615,4.798,1.557,1.266,1.135,,,,,"Veal, breast, whole, boneless, separable lean only, cooked, braised",17,85.0
174397,229.0,958.0,17.84,16.97,0.0,64.93,0.88,,,,,,,,,,,13.0,1.43,20.0,168.0,284.0,74.0,3.67,0.145,,0.011,7.5,,,,,,,,,,,,,,,0.133,0.261,4.934,0.557,0.339,,,,,2.47,,,,,,,,,,,,,66.0,8.189,6.91,0.718,,,,,,0.422,0.069,0.202,,,,0.029,0.053,0.662,3.863,3.195,0.029,,0.104,0.255,,6.372,0.326,0.062,0.026,,,,,,0.208,0.762,0.862,1.387,1.576,0.457,0.214,0.725,0.599,0.962,1.059,0.565,1.073,1.57,2.589,0.871,0.748,0.662,,,,,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, raw",17,28.35
174398,256.0,1071.0,24.52,16.82,0.0,58.71,0.98,,,,,,,,,,,17.0,1.93,22.0,195.0,301.0,76.0,4.68,0.142,,0.013,10.1,,,,,,,,,,,,,,,0.123,0.332,5.441,0.816,0.366,,,,,2.87,,,,,,,,,,,,,87.0,7.94,6.711,0.66,,,,,,0.41,0.041,0.196,,,,0.027,0.049,0.633,3.721,3.129,0.032,,0.097,0.251,,6.195,0.307,0.059,0.028,,,,,,0.286,1.048,1.185,1.907,2.166,0.628,0.294,0.997,0.824,1.322,1.456,0.777,1.475,2.158,3.558,1.197,1.028,0.91,,,,,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",17,85.0
174399,142.0,594.0,20.25,6.18,0.0,73.22,0.99,,,,,,,,,,,12.0,1.59,22.0,188.0,320.0,83.0,4.21,0.165,,0.013,8.6,,,,,,,,,,,,,,,0.149,0.293,5.595,0.618,0.386,,,,,2.77,,,,,,,,,,,,,64.0,2.54,2.53,0.276,,,,,,0.167,0.029,0.078,,,,0.006,0.013,0.188,1.297,0.929,0.008,,0.027,0.071,,2.338,0.116,0.024,0.007,,,,,,0.236,0.865,0.978,1.574,1.788,0.518,0.243,0.823,0.68,1.092,1.202,0.641,1.218,1.782,2.938,0.988,0.849,0.752,,,,,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, raw",17,28.35
174400,201.0,841.0,26.71,9.63,0.0,63.75,1.05,,,,,,,,,,,16.0,2.05,24.0,207.0,318.0,80.0,5.14,0.153,,0.014,11.0,,,,,,,,,,,,,,,0.131,0.36,5.812,0.876,0.394,,,,,3.01,,,,,,,,,,,,,87.0,4.048,3.857,0.418,,,,,,0.249,0.038,0.116,,,,0.009,0.023,0.303,2.031,1.501,0.018,,0.044,0.119,,3.567,0.174,0.03,0.014,,,,,,0.312,1.141,1.291,2.077,2.359,0.684,0.321,1.086,0.898,1.44,1.586,0.846,1.607,2.351,3.877,1.304,1.12,0.992,,,,,"Lamb, Australian, imported, fresh, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, cooked",17,85.0
